LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:24.229278
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:24.735223
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:24.735223
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:25.240166
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:25.240166
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:25.744614
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:25.744614
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:26.256225
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:26.256225
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:26.761968
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:26.761968
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:27.268481
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:27.268481
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:27.796074
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:27.796074
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:28.322982
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:28.322982
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:28.835072
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:28.835072
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:29.340970
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:29.340970
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:29.920916
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:29.920916
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:30.555174
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:30.555174
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:31.123111
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:31.123111
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:31.620947
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:31.620947
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:32.140660
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:32.140660
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:34.311653
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:34.311653
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:34.864397
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:34.864397
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:35.378667
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:35.378667
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:35.916972
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:35.916972
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:36.417472
